phenomenon	figure_stem	label	title	language	clause_wo	np_wo	alignment	comp_system	strategy	anc_choice_word_order	anc_iv_order	anc_tv_order	n_pairs	bad_parse	bad_parse_rate
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	04_sov_gn_ac_d_se	sov	gn	nom-acc	deranking	sent	sov	SV	APV	100	96	0.96
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	05_sov_gn_ac_d_pa	sov	gn	nom-acc	deranking	poss-acc	sov	SV	APV	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	06_sov_gn_ac_d_ep	sov	gn	nom-acc	deranking	erg-poss	sov	SV	APV	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	07_sov_gn_ac_d_no	sov	gn	nom-acc	deranking	nomn	sov	SV	APV	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	08_sov_gn_er_b_se	sov	gn	erg-abs	balancing	sent	sov	SV	APV	100	95	0.95
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	09_sov_gn_er_b_pa	sov	gn	erg-abs	balancing	poss-acc	sov	SV	APV	100	99	0.99
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	10_sov_gn_er_b_ep	sov	gn	erg-abs	balancing	erg-poss	sov	SV	APV	100	9	0.09
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	11_sov_gn_er_b_no	sov	gn	erg-abs	balancing	nomn	sov	SV	APV	100	99	0.99
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	12_sov_gn_er_d_se	sov	gn	erg-abs	deranking	sent	sov	SV	APV	100	96	0.96
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	13_sov_gn_er_d_pa	sov	gn	erg-abs	deranking	poss-acc	sov	SV	APV	100	100	1.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	14_sov_gn_er_d_ep	sov	gn	erg-abs	deranking	erg-poss	sov	SV	APV	100	10	0.1
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	15_sov_gn_er_d_no	sov	gn	erg-abs	deranking	nomn	sov	SV	APV	100	99	0.99
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	16_sov_ng_ac_b_se	sov	ng	nom-acc	balancing	sent	sov	SV	APV	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	17_sov_ng_ac_b_pa	sov	ng	nom-acc	balancing	poss-acc	ovs	VS	PVA	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	18_sov_ng_ac_b_ep	sov	ng	nom-acc	balancing	erg-poss	vos	VS	AVP	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	19_sov_ng_ac_b_no	sov	ng	nom-acc	balancing	nomn	ovs	VS	PVA	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	20_sov_ng_ac_d_se	sov	ng	nom-acc	deranking	sent	sov	SV	APV	100	99	0.99
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	21_sov_ng_ac_d_pa	sov	ng	nom-acc	deranking	poss-acc	ovs	VS	PVA	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	22_sov_ng_ac_d_ep	sov	ng	nom-acc	deranking	erg-poss	vos	VS	AVP	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	23_sov_ng_ac_d_no	sov	ng	nom-acc	deranking	nomn	ovs	VS	PVA	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	24_sov_ng_er_b_se	sov	ng	erg-abs	balancing	sent	sov	SV	APV	100	98	0.98
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	25_sov_ng_er_b_pa	sov	ng	erg-abs	balancing	poss-acc	ovs	VS	PVA	100	99	0.99
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	26_sov_ng_er_b_ep	sov	ng	erg-abs	balancing	erg-poss	vos	VS	AVP	100	9	0.09
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	27_sov_ng_er_b_no	sov	ng	erg-abs	balancing	nomn	ovs	VS	PVA	100	99	0.99
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	28_sov_ng_er_d_se	sov	ng	erg-abs	deranking	sent	sov	SV	APV	100	99	0.99
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	29_sov_ng_er_d_pa	sov	ng	erg-abs	deranking	poss-acc	ovs	VS	PVA	100	100	1.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	30_sov_ng_er_d_ep	sov	ng	erg-abs	deranking	erg-poss	vos	VS	AVP	100	10	0.1
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	31_sov_ng_er_d_no	sov	ng	erg-abs	deranking	nomn	ovs	VS	PVA	100	99	0.99
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	32_svo_gn_ac_b_se	svo	gn	nom-acc	balancing	sent	svo	SV	AVP	100	3	0.03
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	33_svo_gn_ac_b_pa	svo	gn	nom-acc	balancing	poss-acc	svo	SV	AVP	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	34_svo_gn_ac_b_ep	svo	gn	nom-acc	balancing	erg-poss	sov	SV	PVA	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	35_svo_gn_ac_b_no	svo	gn	nom-acc	balancing	nomn	svo	SV	AVP	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	36_svo_gn_ac_d_se	svo	gn	nom-acc	deranking	sent	svo	SV	AVP	100	2	0.02
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	37_svo_gn_ac_d_pa	svo	gn	nom-acc	deranking	poss-acc	svo	SV	AVP	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	38_svo_gn_ac_d_ep	svo	gn	nom-acc	deranking	erg-poss	sov	SV	PVA	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	39_svo_gn_ac_d_no	svo	gn	nom-acc	deranking	nomn	svo	SV	AVP	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	40_svo_gn_er_b_se	svo	gn	erg-abs	balancing	sent	svo	SV	AVP	100	3	0.03
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	41_svo_gn_er_b_pa	svo	gn	erg-abs	balancing	poss-acc	svo	SV	AVP	100	1	0.01
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	42_svo_gn_er_b_ep	svo	gn	erg-abs	balancing	erg-poss	sov	SV	PVA	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	43_svo_gn_er_b_no	svo	gn	erg-abs	balancing	nomn	svo	SV	AVP	100	1	0.01
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	44_svo_gn_er_d_se	svo	gn	erg-abs	deranking	sent	svo	SV	AVP	100	2	0.02
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	45_svo_gn_er_d_pa	svo	gn	erg-abs	deranking	poss-acc	svo	SV	AVP	100	100	1.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	46_svo_gn_er_d_ep	svo	gn	erg-abs	deranking	erg-poss	sov	SV	PVA	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	47_svo_gn_er_d_no	svo	gn	erg-abs	deranking	nomn	svo	SV	AVP	100	10	0.1
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	48_svo_ng_ac_b_se	svo	ng	nom-acc	balancing	sent	svo	SV	AVP	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	49_svo_ng_ac_b_pa	svo	ng	nom-acc	balancing	poss-acc	vos	VS	VPA	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	50_svo_ng_ac_b_ep	svo	ng	nom-acc	balancing	erg-poss	vos	VS	VPA	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	51_svo_ng_ac_b_no	svo	ng	nom-acc	balancing	nomn	vos	VS	VPA	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	52_svo_ng_ac_d_se	svo	ng	nom-acc	deranking	sent	svo	SV	AVP	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	53_svo_ng_ac_d_pa	svo	ng	nom-acc	deranking	poss-acc	vos	VS	VPA	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	54_svo_ng_ac_d_ep	svo	ng	nom-acc	deranking	erg-poss	vos	VS	VPA	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	55_svo_ng_ac_d_no	svo	ng	nom-acc	deranking	nomn	vos	VS	VPA	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	56_svo_ng_er_b_se	svo	ng	erg-abs	balancing	sent	svo	SV	AVP	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	57_svo_ng_er_b_pa	svo	ng	erg-abs	balancing	poss-acc	vos	VS	VPA	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	58_svo_ng_er_b_ep	svo	ng	erg-abs	balancing	erg-poss	vos	VS	VPA	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	59_svo_ng_er_b_no	svo	ng	erg-abs	balancing	nomn	vos	VS	VPA	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	60_svo_ng_er_d_se	svo	ng	erg-abs	deranking	sent	svo	SV	AVP	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	61_svo_ng_er_d_pa	svo	ng	erg-abs	deranking	poss-acc	vos	VS	VPA	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	62_svo_ng_er_d_ep	svo	ng	erg-abs	deranking	erg-poss	vos	VS	VPA	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	63_svo_ng_er_d_no	svo	ng	erg-abs	deranking	nomn	vos	VS	VPA	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	64_vos_gn_ac_b_se	vos	gn	nom-acc	balancing	sent	vos	VS	VPA	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	65_vos_gn_ac_b_pa	vos	gn	nom-acc	balancing	poss-acc	svo	SV	AVP	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	66_vos_gn_ac_b_ep	vos	gn	nom-acc	balancing	erg-poss	sov	SV	PVA	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	67_vos_gn_ac_b_no	vos	gn	nom-acc	balancing	nomn	svo	SV	AVP	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	68_vos_gn_ac_d_se	vos	gn	nom-acc	deranking	sent	vos	VS	VPA	100	99	0.99
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	69_vos_gn_ac_d_pa	vos	gn	nom-acc	deranking	poss-acc	svo	SV	AVP	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	70_vos_gn_ac_d_ep	vos	gn	nom-acc	deranking	erg-poss	sov	SV	PVA	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	71_vos_gn_ac_d_no	vos	gn	nom-acc	deranking	nomn	svo	SV	AVP	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	72_vos_gn_er_b_se	vos	gn	erg-abs	balancing	sent	vos	VS	VPA	100	98	0.98
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	73_vos_gn_er_b_pa	vos	gn	erg-abs	balancing	poss-acc	svo	SV	AVP	100	99	0.99
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	74_vos_gn_er_b_ep	vos	gn	erg-abs	balancing	erg-poss	sov	SV	PVA	100	9	0.09
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	75_vos_gn_er_b_no	vos	gn	erg-abs	balancing	nomn	svo	SV	AVP	100	99	0.99
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	76_vos_gn_er_d_se	vos	gn	erg-abs	deranking	sent	vos	VS	VPA	100	99	0.99
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	77_vos_gn_er_d_pa	vos	gn	erg-abs	deranking	poss-acc	svo	SV	AVP	100	100	1.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	78_vos_gn_er_d_ep	vos	gn	erg-abs	deranking	erg-poss	sov	SV	PVA	100	10	0.1
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	79_vos_gn_er_d_no	vos	gn	erg-abs	deranking	nomn	svo	SV	AVP	100	99	0.99
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	80_vos_ng_ac_b_se	vos	ng	nom-acc	balancing	sent	vos	VS	VPA	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	81_vos_ng_ac_b_pa	vos	ng	nom-acc	balancing	poss-acc	vos	VS	VPA	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	82_vos_ng_ac_b_ep	vos	ng	nom-acc	balancing	erg-poss	vos	VS	VPA	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	83_vos_ng_ac_b_no	vos	ng	nom-acc	balancing	nomn	vos	VS	VPA	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	84_vos_ng_ac_d_se	vos	ng	nom-acc	deranking	sent	vos	VS	VPA	100	96	0.96
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	85_vos_ng_ac_d_pa	vos	ng	nom-acc	deranking	poss-acc	vos	VS	VPA	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	86_vos_ng_ac_d_ep	vos	ng	nom-acc	deranking	erg-poss	vos	VS	VPA	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	87_vos_ng_ac_d_no	vos	ng	nom-acc	deranking	nomn	vos	VS	VPA	100	0	0.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	88_vos_ng_er_b_se	vos	ng	erg-abs	balancing	sent	vos	VS	VPA	100	95	0.95
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	89_vos_ng_er_b_pa	vos	ng	erg-abs	balancing	poss-acc	vos	VS	VPA	100	99	0.99
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	90_vos_ng_er_b_ep	vos	ng	erg-abs	balancing	erg-poss	vos	VS	VPA	100	9	0.09
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	91_vos_ng_er_b_no	vos	ng	erg-abs	balancing	nomn	vos	VS	VPA	100	99	0.99
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	92_vos_ng_er_d_se	vos	ng	erg-abs	deranking	sent	vos	VS	VPA	100	96	0.96
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	93_vos_ng_er_d_pa	vos	ng	erg-abs	deranking	poss-acc	vos	VS	VPA	100	100	1.0
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	94_vos_ng_er_d_ep	vos	ng	erg-abs	deranking	erg-poss	vos	VS	VPA	100	10	0.1
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	95_vos_ng_er_d_no	vos	ng	erg-abs	deranking	nomn	vos	VS	VPA	100	99	0.99
3_4_clausal_P_marker	17_3_4_clausal_P_marker	fig:heatmap-17-clausal-p-marker	3.4 Clausal complement P marker	00_sov_gn_ac_b_se	sov	gn	nom-acc	balancing	sent	sov	SV	APV	100	0	0.0
3_4_clausal_P_marker	17_3_4_clausal_P_marker	fig:heatmap-17-clausal-p-marker	3.4 Clausal complement P marker	01_sov_gn_ac_b_pa	sov	gn	nom-acc	balancing	poss-acc	sov	SV	APV	100	0	0.0
3_4_clausal_P_marker	17_3_4_clausal_P_marker	fig:heatmap-17-clausal-p-marker	3.4 Clausal complement P marker	02_sov_gn_ac_b_ep	sov	gn	nom-acc	balancing	erg-poss	sov	SV	APV	100	0	0.0
3_4_clausal_P_marker	17_3_4_clausal_P_marker	fig:heatmap-17-clausal-p-marker	3.4 Clausal complement P marker	03_sov_gn_ac_b_no	sov	gn	nom-acc	balancing	nomn	sov	SV	APV	100	0	0.0
3_4_clausal_P_marker	17_3_4_clausal_P_marker	fig:heatmap-17-clausal-p-marker	3.4 Clausal complement P marker	04_sov_gn_ac_d_se	sov	gn	nom-acc	deranking	sent	sov	SV	APV	100	0	0.0
3_4_clausal_P_marker	17_3_4_clausal_P_marker	fig:heatmap-17-clausal-p-marker	3.4 Clausal complement P marker	05_sov_gn_ac_d_pa	sov	gn	nom-acc	deranking	poss-acc	sov	SV	APV	100	0	0.0
3_4_clausal_P_marker	17_3_4_clausal_P_marker	fig:heatmap-17-clausal-p-marker	3.4 Clausal complement P marker	06_sov_gn_ac_d_ep	sov	gn	nom-acc	deranking	erg-poss	sov	SV	APV	100	0	0.0
3_4_clausal_P_marker	17_3_4_clausal_P_marker	fig:heatmap-17-clausal-p-marker	3.4 Clausal complement P marker	07_sov_gn_ac_d_no	sov	gn	nom-acc	deranking	nomn	sov	SV	APV	100	0	0.0
3_4_clausal_P_marker	17_3_4_clausal_P_marker	fig:heatmap-17-clausal-p-marker	3.4 Clausal complement P marker	08_sov_gn_er_b_se	sov	gn	erg-abs	balancing	sent	sov	SV	APV	100	5	0.05
3_4_clausal_P_marker	17_3_4_clausal_P_marker	fig:heatmap-17-clausal-p-marker	3.4 Clausal complement P marker	09_sov_gn_er_b_pa	sov	gn	erg-abs	balancing	poss-acc	sov	SV	APV	100	2	0.02
3_4_clausal_P_marker	17_3_4_clausal_P_marker	fig:heatmap-17-clausal-p-marker	3.4 Clausal complement P marker	10_sov_gn_er_b_ep	sov	gn	erg-abs	balancing	erg-poss	sov	SV	APV	100	2	0.02
3_4_clausal_P_marker	17_3_4_clausal_P_marker	fig:heatmap-17-clausal-p-marker	3.4 Clausal complement P marker	11_sov_gn_er_b_no	sov	gn	erg-abs	balancing	nomn	sov	SV	APV	100	1	0.01
3_4_clausal_P_marker	17_3_4_clausal_P_marker	fig:heatmap-17-clausal-p-marker	3.4 Clausal complement P marker	12_sov_gn_er_d_se	sov	gn	erg-abs	deranking	sent	sov	SV	APV	100	3	0.03
3_4_clausal_P_marker	17_3_4_clausal_P_marker	fig:heatmap-17-clausal-p-marker	3.4 Clausal complement P marker	13_sov_gn_er_d_pa	sov	gn	erg-abs	deranking	poss-acc	sov	SV	APV	100	2	0.02
3_4_clausal_P_marker	17_3_4_clausal_P_marker	fig:heatmap-17-clausal-p-marker	3.4 Clausal complement P marker	14_sov_gn_er_d_ep	sov	gn	erg-abs	deranking	erg-poss	sov	SV	APV	100	2	0.02
3_4_clausal_P_marker	17_3_4_clausal_P_marker	fig:heatmap-17-clausal-p-marker	3.4 Clausal complement P marker	15_sov_gn_er_d_no	sov	gn	erg-abs	deranking	nomn	sov	SV	APV	100	1	0.01
3_4_clausal_P_marker	17_3_4_clausal_P_marker	fig:heatmap-17-clausal-p-marker	3.4 Clausal complement P marker	16_sov_ng_ac_b_se	sov	ng	nom-acc	balancing	sent	sov	SV	APV	100	100	1.0
3_4_clausal_P_marker	17_3_4_clausal_P_marker	fig:heatmap-17-clausal-p-marker	3.4 Clausal complement P marker	17_sov_ng_ac_b_pa	sov	ng	nom-acc	balancing	poss-acc	ovs	VS	PVA	100	100	1.0
3_4_clausal_P_marker	17_3_4_clausal_P_marker	fig:heatmap-17-clausal-p-marker	3.4 Clausal complement P marker	18_sov_ng_ac_b_ep	sov	ng	nom-acc	balancing	erg-poss	vos	VS	AVP	100	100	1.0
3_4_clausal_P_marker	17_3_4_clausal_P_marker	fig:heatmap-17-clausal-p-marker	3.4 Clausal complement P marker	19_sov_ng_ac_b_no	sov	ng	nom-acc	balancing	nomn	ovs	VS	PVA	100	0	0.0
3_4_clausal_P_marker	17_3_4_clausal_P_marker	fig:heatmap-17-clausal-p-marker	3.4 Clausal complement P marker	20_sov_ng_ac_d_se	sov	ng	nom-acc	deranking	sent	sov	SV	APV	100	100	1.0
3_4_clausal_P_marker	17_3_4_clausal_P_marker	fig:heatmap-17-clausal-p-marker	3.4 Clausal complement P marker	21_sov_ng_ac_d_pa	sov	ng	nom-acc	deranking	poss-acc	ovs	VS	PVA	100	100	1.0
3_4_clausal_P_marker	17_3_4_clausal_P_marker	fig:heatmap-17-clausal-p-marker	3.4 Clausal complement P marker	22_sov_ng_ac_d_ep	sov	ng	nom-acc	deranking	erg-poss	vos	VS	AVP	100	100	1.0
3_4_clausal_P_marker	17_3_4_clausal_P_marker	fig:heatmap-17-clausal-p-marker	3.4 Clausal complement P marker	23_sov_ng_ac_d_no	sov	ng	nom-acc	deranking	nomn	ovs	VS	PVA	100	0	0.0
3_4_clausal_P_marker	17_3_4_clausal_P_marker	fig:heatmap-17-clausal-p-marker	3.4 Clausal complement P marker	24_sov_ng_er_b_se	sov	ng	erg-abs	balancing	sent	sov	SV	APV	100	5	0.05
3_4_clausal_P_marker	17_3_4_clausal_P_marker	fig:heatmap-17-clausal-p-marker	3.4 Clausal complement P marker	25_sov_ng_er_b_pa	sov	ng	erg-abs	balancing	poss-acc	ovs	VS	PVA	100	2	0.02
3_4_clausal_P_marker	17_3_4_clausal_P_marker	fig:heatmap-17-clausal-p-marker	3.4 Clausal complement P marker	26_sov_ng_er_b_ep	sov	ng	erg-abs	balancing	erg-poss	vos	VS	AVP	100	2	0.02
3_4_clausal_P_marker	17_3_4_clausal_P_marker	fig:heatmap-17-clausal-p-marker	3.4 Clausal complement P marker	27_sov_ng_er_b_no	sov	ng	erg-abs	balancing	nomn	ovs	VS	PVA	100	1	0.01
3_4_clausal_P_marker	17_3_4_clausal_P_marker	fig:heatmap-17-clausal-p-marker	3.4 Clausal complement P marker	28_sov_ng_er_d_se	sov	ng	erg-abs	deranking	sent	sov	SV	APV	100	100	1.0
